id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
161978,25 min to Center near Termini Station,773808,Rosanna,,II Parioli/Nomentano,41.89786,12.5146,Private room,33,2,199,2021-09-07,2.56,5,0,1,
162314,Colosseum cozy apartment,775832,Irene,,I Centro Storico,41.88319,12.50022,Entire home/apt,69,3,2,2012-09-30,0.02,1,36,0,
163008,Calpurnia House close Colosseum,778599,Roberto & Claudia,,I Centro Storico,41.88836,12.50148,Entire home/apt,70,2,508,2021-11-17,4.05,4,347,11,
163019,Single room in the centre of Rome,778645,Alice,,I Centro Storico,41.89271,12.5079,Private room,40,1,160,2021-11-02,1.38,1,364,5,
163107,Charming 1BR/1BA by the Colosseum,21081,Laura,,I Centro Storico,41.89312,12.51232,Entire home/apt,80,3,9,2021-08-09,0.10,2,356,1,
163111,Centrally located spacious 1BR/1BA,21081,Laura,,I Centro Storico,41.89415,12.51037,Entire home/apt,80,3,6,2019-09-30,0.05,2,360,0,
163272,Charming apt in the heart of Rome,724158,Chiara,,I Centro Storico,41.89473,12.47719,Entire home/apt,100,2,42,2019-05-09,0.37,1,179,0,
166454,Artevere,793303,Domenico,,I Centro Storico,41.89206,12.47207,Entire home/apt,55,1,355,2021-11-21,3.03,2,336,9,
166894,Artevere !,793303,Domenico,,I Centro Storico,41.89198,12.46981,Entire home/apt,55,1,473,2021-11-28,3.92,2,338,10,
171442,RELAIS CASSIA - ECCELLENTE !!,818089,Daria,,XV Cassia/Flaminia,41.98878,12.40036,Entire home/apt,80,3,0,,,1,0,0,
172334,Splendid Two Bedroom Apartment in Rome,822291,Adriana,,VI Roma delle Torri,41.85862,12.60599,Entire home/apt,79,1,1,2021-09-13,0.34,1,365,1,
175380,Spacious&nice for families/friends near Colosseum,838411,Giuseppe,,I Centro Storico,41.89388,12.51137,Entire home/apt,75,3,209,2021-11-29,1.71,1,283,4,
175707,TESTACCIO's last floor small apartment great view!,839710,Sandra,,I Centro Storico,41.87786,12.47636,Entire home/apt,70,2,1,2019-04-30,0.03,1,257,0,
181189,^_^ LoVeLy DoUbLe RoOm ^_^,868477,Luigi,,I Centro Storico,41.90963,12.45603,Hotel room,443,2,141,2021-08-28,1.14,8,123,5,
181747,ROMA CENTRO STORICO LUXURY,871063,Lorenzo,,I Centro Storico,41.90183,12.50397,Entire home/apt,233,3,34,2015-10-11,0.29,2,333,0,
182862,Renovated Studio zen in the heart Campo dei fiori,248295,Tom,,I Centro Storico,41.89416,12.47069,Entire home/apt,90,3,171,2021-11-16,1.37,11,359,20,
183969,Anita Arte Roma B&B,882519,Marco,,I Centro Storico,41.90346,12.50448,Private room,50,1,578,2021-10-31,5.01,1,301,10,CIU ( Codice Identificativo Unico ):        BBN-001181-5
186436,Huge Smartworking Room w/ roof terrace by Sapienza,114323,Ném,,II Parioli/Nomentano,41.89606,12.51281,Private room,25,4,44,2021-10-07,0.55,2,191,16,
186484,"Panoramic ""studio"" in Rome",892435,Lia,,I Centro Storico,41.89726,12.47866,Entire home/apt,92,2,251,2021-10-12,2.03,1,343,18,
188993,Villa Karola  - Ulivo,911205,Elke,,X Ostia/Acilia,41.76546,12.36778,Entire home/apt,36,7,2,2016-12-16,0.03,2,15,0,
191877,"Campo dei Fiori Attic, Regola",928621,Luca,,I Centro Storico,41.8929,12.4732,Entire home/apt,145,30,69,2021-11-30,0.58,1,68,1,ATR-005890-1
192711,La Palmetta - Appia Antica Archaeological Park,933729,Claudia,,VII San Giovanni/Cinecittà,41.8685,12.52694,Entire home/apt,30,3,38,2020-07-28,0.31,2,337,0,
192859,Coronari Apartment 1 with terrace,934560,Francesco,,I Centro Storico,41.89979,12.47108,Entire home/apt,120,2,85,2021-11-04,0.77,2,220,9,"SCIA 7085,  CIU:  CVN-000346-1"
192908,Coronari Apartment 2 with city view,934560,Francesco,,I Centro Storico,41.90137,12.46834,Entire home/apt,75,2,54,2021-12-05,0.48,2,329,5,"SCIA 7086, CIU: CVN-000347-2"
194786,Laura's Brother terrace in Rome,615820,Mirko,,VII San Giovanni/Cinecittà,41.87727,12.51527,Entire home/apt,130,2,261,2019-11-04,2.15,10,126,0,
195032,Gala B&B Rome Oro Suite  max 2 Pax,947717,Maria,,VII San Giovanni/Cinecittà,41.85941,12.55918,Private room,40,2,7,2021-10-23,0.06,2,348,1,
195399,Magnolia Luxury Privacy Comfort****,835040,Giuliana,,XII Monte Verde,41.86068,12.44878,Private room,51,3,159,2020-01-03,1.28,1,283,0,
196714,Bed in Art - Termini - Coliseum,401637,Gianluca,,I Centro Storico,41.897308,12.504276,Entire home/apt,97,3,16,2021-11-03,0.13,3,362,1,
198581,Rugantino,401637,Gianluca,,I Centro Storico,41.88875,12.51213,Private room,69,1,9,2012-08-07,0.07,3,283,0,
204021,Double room with bathroom,1000556,Paolo,,I Centro Storico,41.90315,12.50487,Private room,45,3,10,2015-09-04,0.08,1,362,0,
206072,Lovely place close to the Vatican. Free WI-FI,1013633,Ilaria,,I Centro Storico,41.9079,12.45206,Entire home/apt,107,3,35,2018-10-31,0.29,1,311,0,QA/2015/35445
208052,SINGLE ROOM IN CENTRAL ZONE. ROME (ONE PERSONE),1023957,Silvia,,VII San Giovanni/Cinecittà,41.87378,12.52674,Private room,50,2,1,2018-03-31,0.02,3,327,0,
208053,Private bedroom in central zone,1023957,Silvia,,VII San Giovanni/Cinecittà,41.87495,12.52704,Private room,45,2,14,2021-11-07,0.15,3,170,1,
208900,Garden Wi-fi AirCo 100m to beach,1029076,Giovanni,,X Ostia/Acilia,41.73323,12.26979,Entire home/apt,60,5,5,2019-06-20,0.05,3,361,0,
208904,Great flat Wi-fi 300 m to the beach,1029076,Giovanni,,X Ostia/Acilia,41.7357,12.26759,Entire home/apt,70,5,8,2018-03-24,0.07,3,361,0,
210511,La casa di Roby,1038242,Roberta,,XIV Monte Mario,41.91176,12.41296,Entire home/apt,45,2,21,2019-08-22,0.54,1,0,0,
214978,ROME AT UR FEET:CHARMING APARTMENT,946403,Valentina,,XIV Monte Mario,41.9217,12.43928,Entire home/apt,50,5,9,2018-10-20,0.09,1,284,0,
215865,Incredibly stylish apartment near Vaticano,1114381,Matteo&Rosaria,,XIII Aurelia,41.9013,12.44098,Entire home/apt,40,2,223,2020-03-01,1.85,1,17,0,
217411,Roma TorVergata quiet room in the green,1122123,Rosana,,VII San Giovanni/Cinecittà,41.84428,12.606,Private room,22,2,39,2020-01-23,0.34,2,284,0,
220472,ROOM 3 B&B Rome Colosseo Forum Top,1142822,Zolilla B&B,,I Centro Storico,41.89751,12.49663,Private room,54,2,314,2020-03-05,2.53,3,38,0,
220476,ROOM 2 ☆Rome Colosseum Forum center,1142822,Zolilla B&B,,I Centro Storico,41.89739,12.49652,Private room,54,2,202,2020-02-05,1.80,3,0,0,
220477,ROOM 1 ☆Rome Colosseum Forum center,1142822,Zolilla B&B,,I Centro Storico,41.89598,12.49509,Private room,54,2,222,2020-02-16,1.99,3,0,0,
221063,Special price Vaticano,1146531,Nicoletta,,XIII Aurelia,41.89585,12.44835,Private room,60,1,27,2021-10-31,0.25,1,348,1,
221788,Single room near St.Peter's square,1151027,Daniela,,XIV Monte Mario,41.92043,12.44268,Private room,34,3,226,2020-01-02,1.90,3,313,0,
223154,Renovated Roma Apart. star in campo dei fiori,248295,Tom,,I Centro Storico,41.89513,12.47405,Entire home/apt,109,3,184,2021-11-07,1.48,11,349,24,
224900,"Single beds, few steps from Metro Red (A)",1112966,Massi & Co.,,VII San Giovanni/Cinecittà,41.88212,12.51557,Private room,20,30,372,2020-01-19,3.01,1,150,0,
226372,THE COLOSSEUM'S VIEW (sanitized with ozone),1180196,Andrea,,I Centro Storico,41.89057,12.4966,Entire home/apt,71,1,612,2021-11-22,4.93,12,107,49,ATR-002173-1
227064,Rugantino Rome,401637,Gianluca,,I Centro Storico,41.88849,12.51304,Private room,69,1,1,2011-10-03,0.01,3,312,0,
228815,Spacious VILLA MEDICI next to the Spanish Steps,1185020,Rubina E Nathalie,,I Centro Storico,41.90647,12.48095,Entire home/apt,282,3,147,2021-11-05,1.39,9,307,4,CVI-000035-9
228872,Baullari apartment -5 bedrooms- in Campo de Fiori,1185020,Rubina E Nathalie,,I Centro Storico,41.8965,12.47288,Entire home/apt,376,3,120,2021-11-22,1.01,9,233,9,CVI-000035-9
228911,BAULLARI II,1185020,Rubina E Nathalie,,I Centro Storico,41.8965,12.47288,Entire home/apt,376,3,139,2021-11-29,1.33,9,234,10,000
230295,"Sleep in Campo de Fiori,  Roma",1203371,Marco,,I Centro Storico,41.89749,12.46995,Private room,75,1,252,2021-11-07,2.06,2,330,13,
230555,The Historic Nobleman's Penthouse - 3 bedrooms,434488,Martin,,I Centro Storico,41.8857,12.47611,Entire home/apt,308,30,77,2020-02-27,0.63,1,136,0,
231116,Simon's Suite - The Heart of Rome,1208472,Simone,,I Centro Storico,41.90554,12.49993,Entire home/apt,60,3,247,2021-11-03,2.01,1,184,7,Prot. 8069 del 11/08/2011
231654,Colosseum Flat - Early Booking Rate,1211048,Marmi,,I Centro Storico,41.88682,12.49815,Entire home/apt,130,3,19,2020-01-02,0.25,1,319,0,
232470,'Il Triopio' Resort & Events,1216092,Franco,,VIII Appia Antica,41.83631,12.54021,Private room,69,1,0,,,1,365,0,
234534,CASA TREVI AND SPANISH STEPS n.3,1395539,Marta,,I Centro Storico,41.90175,12.48465,Entire home/apt,200,4,63,2021-10-31,0.70,5,360,6,
234538,CASA TREVI GARDEN N. 2,1395539,Marta,,I Centro Storico,41.90282,12.48644,Entire home/apt,100,4,87,2021-12-06,0.77,5,355,6,
234540,CASA TREVI GARDEN N. 1,1395539,Marta,,I Centro Storico,41.9014,12.48444,Entire home/apt,150,4,38,2021-11-02,0.32,5,357,2,
234542,CASA IN TRASTEVERE BOTANIC GARDEN 1,1395539,Marta,,I Centro Storico,41.89335,12.46627,Entire home/apt,160,4,41,2021-11-29,0.38,5,353,5,
234544,TRASTEVERE  IN THE HEART OF ROME 2,1395539,Marta,,I Centro Storico,41.89178,12.46977,Entire home/apt,160,4,86,2021-12-01,0.88,5,344,6,
234545,Double room  near St.Peter's square,1151027,Daniela,,XIV Monte Mario,41.9193,12.44361,Private room,58,3,158,2019-12-04,1.36,3,313,0,
234563,Room for two near Saint Peter,1151027,Daniela,,XIV Monte Mario,41.92145,12.44305,Private room,58,3,43,2019-10-29,0.37,3,313,0,
235858,b&b128roma,1236275,Gianluca,,I Centro Storico,41.89786,12.50514,Private room,49,2,125,2021-12-05,1.01,5,351,7,
236299,JULIA'S DOMUS ( ORANGE ROOM ),1238850,Alberto,,V Prenestino/Centocelle,41.88902,12.52844,Private room,55,1,7,2012-06-03,0.06,5,260,0,
239234,B&B128Roma - PARIS ROOM,1236275,Gianluca,,I Centro Storico,41.89651,12.50597,Private room,49,2,220,2021-11-20,1.78,5,347,11,
239253,B&B128Roma - NEW YORK ROOM,1236275,Gianluca,,I Centro Storico,41.89737,12.50571,Private room,65,2,220,2021-11-29,1.78,5,347,16,
239288,B&B128Roma - LONDON ROOM,1236275,Gianluca,,I Centro Storico,41.89783,12.50608,Private room,49,2,186,2021-11-21,1.51,5,358,8,
239293,B&B128Roma - BALI ROOM,1236275,Gianluca,,I Centro Storico,41.89631,12.50584,Private room,49,2,231,2021-12-02,1.87,5,340,21,
239707,Luxury flat COLLE VATICANO,1256978,Claudio,,I Centro Storico,41.90437,12.44499,Entire home/apt,135,3,5,2015-03-24,0.05,1,341,0,
240214,"Comfy Farina Cottage, Pool, Historic gardens",1259720,Bernard,,XV Cassia/Flaminia,42.01274,12.46549,Entire home/apt,196,3,3,2021-08-07,0.04,3,364,1,
240418,Just like home Well Connected !!!,1260657,Isabella,,VIII Appia Antica,41.85378,12.50207,Private room,19,300,1,2013-05-25,0.01,1,131,0,
240706,Panoramic penthouse beachfront,1262633,Federica,,X Ostia/Acilia,41.73548,12.2654,Entire home/apt,74,1,15,2021-09-15,0.13,2,354,1,CIR-2189
240867,Clean & Confortable rooms in Rome,1263657,Paola & Rossana,,VIII Appia Antica,41.82699,12.48538,Private room,31,3,64,2019-10-27,0.54,2,342,0,
240993,MIMOSA - 12min TO COLOSSEO BY METRO,135012,Angiola,,II Parioli/Nomentano,41.93143,12.5161,Private room,36,30,315,2020-03-31,2.68,3,157,0,
241018,LILY - 12 MIN TO COLOSSEUM BY METRO,135012,Angiola,,II Parioli/Nomentano,41.93143,12.5161,Private room,34,2,340,2020-03-21,2.97,3,1,0,
241049,Gatto-Rosso Guesthouse a Talenti,1264871,Arianna E Marco,,III Monte Sacro,41.9584,12.5487,Entire home/apt,66,3,12,2021-09-10,0.10,2,128,2,
242420,Cozy room - metro A Re di Roma wifi,1272216,Michele,,VII San Giovanni/Cinecittà,41.8722,12.51837,Private room,40,1,29,2015-12-13,0.24,1,365,0,
243353,La Casa al Portico il loft a Roma.,1277165,Federico,,I Centro Storico,41.89287,12.47807,Entire home/apt,120,2,335,2021-09-08,2.80,1,0,11,
245450,"San Pietro Holiday House ""CasaRiz""",1322618,Licia,,XIII Aurelia,41.90149,12.44437,Entire home/apt,139,2,27,2020-01-02,0.24,2,178,0,
247254,Attic San Giovanni with terrace,316068,Federico,,VII San Giovanni/Cinecittà,41.88156,12.50437,Entire home/apt,50,3,179,2020-08-26,1.46,42,340,0,
248525,Appia Antica Park Rome - Large Apt,1301982,Luca,,VIII Appia Antica,41.86634,12.50109,Entire home/apt,75,2,11,2014-07-01,0.10,4,328,0,
248552,Maison di Biancaneve,1302233,Valeria,,III Monte Sacro,41.93816,12.52919,Entire home/apt,70,2,98,2021-08-16,1.21,1,255,2,
249258,Domus Trastevere cozy  apartment free wifi,1308066,Patrizia,,XII Monte Verde,41.87321,12.46756,Entire home/apt,79,2,110,2021-12-05,0.94,2,314,13,CIU n.    ATR-009861-3
249406,CHARMING ROMAN HOLIDAYS -TRASTEVERE,1306572,Simona,,I Centro Storico,41.89106,12.46978,Entire home/apt,146,3,213,2020-02-28,1.84,2,228,0,
249754,Una casa. Due Nazion,643583,Gianni,,XII Monte Verde,41.87668,12.44084,Entire home/apt,95,3,5,2019-06-16,0.05,4,362,0,
255221,CASA BELLA 10min downtown WIFI INCLUDED LASTMINUTE,21173109,Casa Mia,,IX Eur,41.83741,12.46306,Entire home/apt,56,2,280,2021-11-25,2.36,2,332,21,
255532,Camera matrimoniale con bagno interno,1343039,Caterina,,XV Cassia/Flaminia,41.94598,12.43985,Private room,98,1,4,2021-07-04,0.04,4,168,1,
256695,Trastevere color-suite,1350540,Marina,,I Centro Storico,41.88862,12.47607,Entire home/apt,109,3,186,2021-11-22,1.53,1,265,2,
257363,goodmorningRoma,1354345,Claudia,,I Centro Storico,41.89686,12.4724,Entire home/apt,70,3,128,2021-10-30,1.18,1,0,6,
258330,"Sunny with view, WiFi, A/C. Metro, Airport train.",1358462,Francesco,,VII San Giovanni/Cinecittà,41.88008,12.52006,Entire home/apt,60,3,62,2021-07-15,0.54,1,149,1,
259075,"City Center: Large, Chic, Modern apartment",1311777,Francesca,,XIII Aurelia,41.89984,12.45392,Entire home/apt,186,3,124,2021-08-06,1.05,1,196,3,"ATR 003602
Codice identificativo id869"
262254,Two independent and joined apartments,1374312,Giulio,,I Centro Storico,41.89674,12.4728,Entire home/apt,250,2,271,2021-12-06,2.38,1,121,18,
262313,The Other Moon at Termini station,1376239,Maria Assunta,,I Centro Storico,41.89521,12.50603,Private room,34,1,134,2021-11-15,1.11,1,341,7,
262876,Ancient Trastevere rooms: THE SUITE,1379558,Elisabetta,,I Centro Storico,41.89514,12.46542,Private room,50,2,228,2021-12-05,1.89,2,26,18,
263210,Charming Flat near St. Peter Square,1381045,Gianluca,,XIII Aurelia,41.89701,12.45569,Entire home/apt,80,3,322,2020-03-06,2.85,2,69,0,
263658,Ancient Trastevere rooms: THE LOFT,1379558,Elisabetta,,I Centro Storico,41.89333,12.46665,Private room,60,2,261,2021-12-05,2.15,2,27,15,
263867,"Central, colorful, romantic",1384510,Stefano & Luana,,II Parioli/Nomentano,41.9371,12.51528,Entire home/apt,99,1,4,2021-08-23,0.04,4,361,1,AFF-001546-5
264679,"B&B Vatican, close to the Pope",1388641,Marzia,,XIII Aurelia,41.89835,12.45247,Private room,38,1,154,2021-11-28,1.31,3,349,11,
265074,"Large, Clean, Bright 2BD/2BTH Apartment North Rome",1390634,Christian,,XV Cassia/Flaminia,41.98233,12.40795,Entire home/apt,80,1,0,,,1,335,0,
266296,LOVELY ACCOMMODATION CLOSE TO NAVONA SQUARE !!,1396222,Alberto,,I Centro Storico,41.89991,12.47005,Entire home/apt,71,3,137,2021-11-22,1.15,9,193,14,
269143,Vatican center 8 metro of Spain,635665,Evi,,I Centro Storico,41.91162,12.44975,Entire home/apt,50,7,79,2021-10-18,1.00,1,323,10,
271728,Room in a stylish flat University distr1ct,1422027,Simone,,II Parioli/Nomentano,41.90616,12.51875,Private room,30,14,43,2019-01-29,0.37,2,237,0,
271812,Charmant apartment inCampo de Fiori,1388641,Marzia,,I Centro Storico,41.89659,12.47212,Entire home/apt,69,1,183,2021-11-29,1.53,3,349,12,
272634,Sixtythree bb - double ensuite,1426840,Gaetano,,I Centro Storico,41.89876,12.5047,Hotel room,53,3,6,2019-07-28,0.08,3,357,0,
272905,Beautiful Highterrace ROME 1100 sft,1428175,Chiara,,I Centro Storico,41.90575,12.48967,Entire home/apt,149,1,119,2021-11-08,0.98,2,342,7,
273092,Moai Home - B&B Design at Rome,1429012,Emanuele & Natalya,,II Parioli/Nomentano,41.92899,12.52282,Entire home/apt,85,1,4,2015-04-08,0.03,4,356,0,BBN-001061-2
273201,LOVELY SUITE IN ROMA CENTER - ROMANTIC DOWNTOWN 1,322973,Massimo,,VII San Giovanni/Cinecittà,41.87917,12.50918,Private room,49,1,306,2020-02-25,2.53,3,365,0,
273445,Room in a stylish flat Rome University district,1422027,Simone,,II Parioli/Nomentano,41.90842,12.51913,Private room,30,84,26,2018-12-21,0.22,2,336,0,
273971,Lovely flat Appio San Giovanni,1432794,Luigi,,VII San Giovanni/Cinecittà,41.87638,12.52429,Entire home/apt,39,2,58,2021-09-11,0.78,2,94,3,
275120,Affordable Studio near Spanish Steps,1438330,Marcella,,I Centro Storico,41.90225,12.47855,Entire home/apt,78,2,21,2018-05-17,0.18,2,315,0,
275260,LOVELY APARTMENT IN ROMA CENTER- ROMANTIC DOWNTOWN,322973,Massimo,,VII San Giovanni/Cinecittà,41.87952,12.50881,Entire home/apt,180,1,22,2018-04-30,0.19,3,351,0,
275420,Charming Ponte Sisto's house,407513,Lorella,,I Centro Storico,41.89354,12.47148,Entire home/apt,100,3,141,2021-11-22,1.16,1,261,15,
277084,Lovely B&B in lively Trastevere,1013976,Lucia,,I Centro Storico,41.89134,12.46861,Hotel room,57,1,15,2021-02-04,0.13,4,260,1,
277451,"Pantheon Diamond, luxury in town",1448957,Renato,,I Centro Storico,41.90004,12.4766,Entire home/apt,156,3,203,2021-11-29,2.21,3,254,24,
279604,Nice Suite Rome close to Trastevere and Vatican,1457841,Luigi,,XII Monte Verde,41.87413,12.45767,Entire home/apt,55,3,95,2019-10-28,0.82,2,0,0,ATR-003200-2
279715,Lovely  apt  with garden in Rome,1428175,Chiara,,II Parioli/Nomentano,41.92059,12.50271,Entire home/apt,90,2,62,2020-07-15,0.51,2,342,0,
280117,Penthouse with views over Rome,1460493,Manuel,,XIV Monte Mario,41.93779,12.44061,Entire home/apt,65,5,15,2021-11-07,0.21,1,364,1,
280198,Trastevere stylish two bedrooms apartment.,1460757,Paolo,,I Centro Storico,41.88377,12.46612,Entire home/apt,68,2,58,2021-09-01,0.48,9,168,2,
281393,Il Casale dell'Ara delle Rose,1466817,Alessandra,,XV Cassia/Flaminia,42.02953,12.45311,Entire home/apt,150,5,7,2020-08-05,0.06,1,221,0,
282037,"Apartment in Campo de' Fiori, Rome",1470026,Nathalie,,I Centro Storico,41.89641,12.47182,Entire home/apt,150,3,26,2019-05-14,0.22,1,0,0,
282831,Appartamento al Pantheon con vista,1473615,Antonella,,I Centro Storico,41.89862,12.47523,Entire home/apt,203,1,9,2018-09-19,0.08,3,249,0,
282929,Bright & cozy double room in Rome,1474010,Rosanna E Daniele,,VII San Giovanni/Cinecittà,41.85784,12.55764,Private room,27,350,13,2016-09-06,0.11,1,358,0,
283276,attic Rome Center,1426508,Mario,,I Centro Storico,41.90539,12.49958,Entire home/apt,190,3,10,2021-11-02,0.11,1,365,2,
283620,Rome Apartment at Colosseum 3BR/2B,1477208,Paolo,,I Centro Storico,41.88959,12.50007,Entire home/apt,229,3,124,2020-03-03,1.04,9,264,0,
283645,Kiara Trastevere (Luna room),1477347,Chiara,,I Centro Storico,41.88761,12.46921,Private room,85,2,47,2021-10-17,0.40,5,358,1,
283699,Kiara Trastevere (Stella room),1477347,Chiara,,I Centro Storico,41.88677,12.46899,Private room,85,2,110,2021-10-27,0.94,5,349,2,
283730,Kiara Trastevere (Sole room),1477347,Chiara,,I Centro Storico,41.88555,12.46865,Private room,69,1,10,2021-11-22,0.09,5,346,1,
283740,NTB ROMA double room,1477779,Silvia,,I Centro Storico,41.9045,12.47736,Private room,148,1,32,2019-08-25,0.41,3,342,0,
285564,Ripa Terrace Flat in Trastevere,1486126,Michele,,I Centro Storico,41.88757,12.47159,Entire home/apt,140,3,87,2021-11-23,0.72,2,221,11,
286890,2 passi da...è il Bed and Breakfast,475065,Renato,,XV Cassia/Flaminia,41.9387,12.46718,Private room,50,3,4,2019-02-13,0.05,3,189,0,
286891,2 passi da...è il Bed and Breakfast,475065,Renato,,XV Cassia/Flaminia,41.93885,12.465,Private room,60,2,4,2016-09-12,0.05,3,337,0,
287297,App with terrace overlooking the Pantheon,1473615,Antonella,,I Centro Storico,41.89733,12.47521,Entire home/apt,159,3,24,2018-10-20,0.21,3,248,0,
289468,Flatinrome Trastevere 6,494485,Massimo,,I Centro Storico,41.8879,12.47133,Entire home/apt,299,1,55,2021-11-01,0.53,39,292,9,7572
289471,DormiRoma - Cedro 2 Apartment - Trastevere,77540,Sabrina,,I Centro Storico,41.88992,12.4682,Entire home/apt,140,3,80,2021-10-28,0.67,5,273,3,
290388,BED AND BREAKFAST THE FLOWER ROMA,1506622,Filippo,,I Centro Storico,41.90905,12.45135,Private room,75,2,0,,,3,355,0,
290401,B&B a few steps from St. Peter,1506685,Massimiliano,,I Centro Storico,41.90768,12.45873,Private room,57,1,0,,,2,310,0,
291274,"Cool, Confy & Cozy apartment near Trastevere",1509726,Giovanna,,XII Monte Verde,41.87416,12.44948,Entire home/apt,55,2,215,2020-02-29,1.87,1,214,0,
292729,"Home: Vesta ""Goddess of the hearth""",1108471,Paola,,VII San Giovanni/Cinecittà,41.86609,12.53508,Private room,31,2,123,2020-01-04,1.06,2,161,0,
293274,Quite and sunny on the Aventine,276063,Guglielmo,,I Centro Storico,41.8759,12.48786,Entire home/apt,79,6,8,2019-11-30,0.07,21,0,0,
295715,"Next to the Vaticano, Metro, wi fi",1526907,Carla,,I Centro Storico,41.90762,12.45582,Entire home/apt,100,3,10,2019-10-22,0.09,3,315,0,
295755,B&B-Apartment in the centre of Rome - ATR-009313-4,1526961,Anna,,I Centro Storico,41.90862,12.45993,Entire home/apt,70,2,18,2019-11-08,0.15,6,180,0,
296096,Apartment Vespucci,464660,Barbara,,I Centro Storico,41.88176,12.47536,Entire home/apt,115,3,42,2021-11-07,0.46,3,118,13,
